id	lat	lon	name
10699000749	41.0251791	28.6282292	Hadımköy Yolu
10699279968	41.0119075	28.8965815	Arı Sitesi
10701960945	41.0102213	28.8955894	Arı Sitesi
10723033172	40.9660814	29.1022364	Kocayol Caddesi
10723244906	40.9800528	28.7060243	Ambarlı Siteler
10723315433	40.9997707	28.7131133	Üniversite Mahallesi
10723315434	40.9997005	28.7127710	Üniversite Mahallesi
10723340196	41.0033823	28.7093804	Orhangazi Caddesi
10723351712	41.0050420	28.7073784	Mustafa Kemal Mahallesi
10726785484	40.9749929	29.0424508	Kalamış
10728463347	40.9696064	29.0375737	Fenerbahçe
10728496990	40.9727484	29.0400414	Münir Nürettin Selçuk Caddesi
10729641238	40.9676118	29.0571146	Göztepe Park
10729666476	40.9627231	29.0702704	Kantarcı
10729701470	40.9644668	29.0721286	Bağdat Çıkışı
10729729976	40.9670321	29.0706104	Erenköy
10729729977	40.9669887	29.0704467	Erenköy
10731039074	40.9762581	29.0760445	Ethemefendi
10735290345	40.9720662	29.0613745	Göztepe
10735290346	40.9719591	29.0611236	Göztepe
10740098878	40.9760392	29.0775171	Arsan Sokak
10749295599	40.9744419	29.0634959	Çiftekonaklar
10749295600	40.9745886	29.0633570	Çiftekonaklar
10751811638	40.9785618	29.0846149	Böcekli Camii
10751811645	40.9788538	29.0846809	Böcekli Camii
10751811646	40.9773592	29.0860615	Bayar Caddesi
10761168521	40.9722929	29.0961449	Kozyatağı
10761168526	40.9722365	29.0965639	Kozyatağı
10761168577	40.9747187	29.0925853	Eski Köşkler
10761168578	40.9751588	29.0922037	Eski Köşkler
10765396780	40.9931316	29.1060597	Ülker Spor ve Etkinlik Salonu
10765396781	40.9895581	29.1033563	Ataşehir Ağız ve Diş Sağlığı Hastanesi
10768433710	41.0173416	28.5595774	E-5 Mimar Sinan
10768438377	41.0167794	28.5566445	Büyükçekmece Mimar Sinan Devlet Hastanesi
10768997823	41.0171021	28.5598854	E-5 Mimar Sinan
10768997824	41.0181550	28.5629541	Mimar Sinan
10769049665	40.9869524	29.1040607	Kardelen Sokak
10770749993	40.9268193	29.3108548	Havaalanı Kavşağı
10772997105	40.9728407	29.0450912	Şehit Selin Çelik
10773380164	40.9744663	29.0473153	Dr. Faruk Ayanoğlu
10773380165	40.9753693	29.0504644	Selami Çeşme
10773804266	41.0361109	28.7038659	Yeşiltepe
10778736167	41.0411555	28.6997727	Gazi Caddesi
10778736168	41.0410983	28.6996693	Gazi Caddesi
10794854882	41.0469162	28.9083134	Doktor Fazıl Küçük Parkı
10804059379	40.9702879	28.8055749	Prof. Dr. Murat Dilmener Acil Durum Hastanesi
10829804107	40.9789353	29.0905116	Mehpare Sokak
10831799579	40.9752078	29.0985024	Kozyatağı Metro
10831903323	40.9779349	29.0934527	Sümer Sokak
10832808730	40.9692793	29.1021044	Fatih Sultan Mehmet Eğitim ve Araştırma Hastanesi
10833857155	40.9814270	29.0841674	Sahrayıcedit
10863322222	41.1126422	28.9975835	Ayazağa İlkokulu
10884456547	41.0350954	29.0436020	15 Temmuz Şehitler Köprüsü
10906414344	41.0767230	28.9375081	Sayayolu Caddesi
10941385046	41.0673113	28.9908471	Mecidiyeköy Metrobüs
10945166644	41.0928596	28.8950076	Sarıkent Sitesi
10949301680	40.9796110	29.0531204	Özgürlük Parkı
10956676216	41.0231957	29.0159209	Ahmediye
10973844902	41.0201110	28.9646578	Eminönü (Peronu 1)
10973844903	41.0202660	28.9649281	Eminönü (Peronu 2)
10973844904	41.0202510	28.9651773	Eminönü (Peronu 3)
10973869405	41.0201210	28.9653993	Eminönü (Peronu 4)
10973869406	41.0200385	28.9655590	Eminönü (Peronu 5)
10973869407	41.0199569	28.9657032	Eminönü (Peronu 6)
10976629419	41.0210683	29.0173129	Halil Rüştü İlkokulu
10976629438	41.0212922	29.0168624	Halil Rüştü İlkokulu
10978923277	41.0196591	28.9658059	Eminönü
10978923278	41.0195629	28.9659257	Eminönü
10978923279	41.0194679	28.9660623	Eminönü
10978923280	41.0193958	28.9662110	Eminönü
10984950299	40.9938385	29.0381059	Kadıköy Belediyesi
11003226259	40.9808490	29.2740560	Kubbe Caddesi
11006314360	40.9753940	28.7179324	Ambarlı İlkokulu
11007755294	41.0587235	28.8457945	Basın Tesisleri
11007755295	41.0644927	28.8283042	İSTOÇ Camii
11007975563	41.0585448	28.8438334	Medipol Üniversitesi Hastanesi
11013008244	40.9971972	29.0267897	Hamza Yerlikaya
11014605989	41.0167540	29.0433786	Tophanelioğlu Caddesi
11016865480	41.2242631	29.2178640	Riva
11059824961	40.9004020	29.3680336	Şekerpınar Sapağı
11073401991	40.9859781	29.0740065	Şair Arşi Caddesi
11085213587	41.1030786	28.9854964	Vadistanbul
11088652387	41.0676370	28.9625640	Sadabad Osmanlı Arşivi
11088652397	41.0677520	28.9637140	Sadabad Osmanlı Arşivi
11088666316	41.0721260	28.9666190	Kağıthane Belediyesi
11105073188	41.1183184	29.0358994	Site Yolu
11112533948	41.1210788	29.0378539	Pınar Mahallesi Yolu
11126957624	41.0959896	28.9615454	Karayolları 1. Bölge Müdürlüğü
11126957633	41.0955788	28.9614950	Karayolları 1. Bölge Müdürlüğü
11132389836	41.0795006	28.9281932	Veysel Karani Camii
11140001349	41.1095011	29.0060976	Maslak Kültür Merkezi
11140001350	41.1092087	29.0075616	Maslak Kültür Merkezi
11140001352	41.1063422	29.0134795	Maslak Kavşağı
11140001356	41.1130271	28.9978354	Ayazağa İlkokulu
11140001357	41.1110445	28.9966673	Cendere Yolu
11140867166	41.1077553	28.9942761	Ayazağa Cendere
11140867167	41.1079253	28.9943676	Ayazağa Cendere
11144926223	41.1064906	28.9972917	Siteler
11144926224	41.1068451	28.9969511	Siteler
11144926225	41.1089936	28.9969361	Çakıroğlu
11144926226	41.1089072	28.9970276	Çakıroğlu
11149218942	41.0833195	28.9494654	Alibeyköy Gasilhanesi
11157766826	41.0881433	28.9450079	
11179689696	41.0526484	28.9487026	Bademlik
11188780333	41.0133538	29.0194119	Kapı Ağası
11191249478	41.0187014	29.0200283	Dr. Fahri Atabey Caddesi
11191249483	41.0188163	29.0200957	Dr. Fahri Atabey Caddesi
11195924903	41.0178446	29.0392523	Şehit Abdullah Tayyip Olçok
11195924904	41.0177418	29.0389870	Şehit Abdullah Tayyip Olçok
11198482706	41.0149769	29.0377096	Üsküdar Devlet Hastanesi
11198482707	41.0164261	29.0378359	Burhan Felek Kasrı
11198482708	41.0164605	29.0377876	Burhan Felek Kasrı
11205616513	41.0090809	29.0989261	Mustafa Kemal Mahallesi;30 Ağustos İlkokulu
11208978320	40.9812558	29.0680067	Göztepe
11223413461	40.9904125	29.0219255	Kadıköy
11223413463	41.0302972	29.0981553	Ümraniye Eğitim Araştırma Hastanesi
11239639122	41.0166010	29.1647013	Necip Fazıl Kısakürek
11245684759	41.0174241	28.9746012	Eminönü İskele
11262837326	40.9975422	29.1032949	Ardıç Sokak
11262837327	40.9977642	29.1032251	Ardıç Sokak
11284506383	40.9905506	29.1357816	Teb Ataşehir Anadolu Lisesi
11377459908	41.0306279	28.8563774	Eskiköy
11405579976	41.0150332	28.8420458	İtfaiye Okulu
11442867900	41.0022579	28.8709025	Çalışlar
11442890634	40.8863501	29.2408588	Mehmet Ali Tunga Camii
11443286913	41.0156846	28.6864591	Çimentepe
11443289796	41.0089264	28.6892416	Tonguçbaba
11443320938	41.0206353	28.6870795	Esenyurt Belediyesi
11446062226	41.0052889	28.7030648	Mustafa Kemal Paşa Mahallesi
11448978398	40.8712530	29.2303610	Pendik Marina
11449266812	40.8869774	29.2408529	Mehmet Ali Tunga Camii
11449266813	40.8845559	29.2384654	Mostar Bulvarı
11449426659	40.8815896	29.2128094	Posta Dağıtım Merkezi
11449426660	40.8892735	29.1904924	Kartal Neyzen Tevfik Meydanı
11449426661	40.8892431	29.1855887	Egemenlik Bulvarı
11449426662	40.8889840	29.1821853	Üsküdar Caddesi
11449426663	40.8932639	29.1759599	Teknik Lise
11449426664	40.8971972	29.1717938	Beyaz Köşk
11449426665	40.8990472	29.1695923	Atalar Marmaray
11449426666	40.9008240	29.1675284	İstasyon
11449426667	40.9030333	29.1649320	Atalar Mahallesi
11449426668	40.9059070	29.1615095	Orhantepe Mahallesi
11449455969	40.9084384	29.1585517	Yücel Sitesi
11449455970	40.9101462	29.1565454	İstanbul Bölge Adliye Mahkemesi
11449455971	40.9124180	29.1534676	Cevizli
11449455972	40.9150639	29.1496069	Tugay Yolu
11449455973	40.9157685	29.1473525	Maltepe Kız Anadolu İmam Hatip Lisesi
11449455974	40.9174890	29.1436952	Orhangazi
11449455975	40.9188993	29.1407950	Esenyurt
11449455976	40.9198574	29.1387798	Maltepe Bağdat Caddesi
11449455977	40.9206721	29.1373592	Maltepe Meydan
11449455979	40.9265374	29.1295463	Kaptan Sokak
11449455980	40.9296289	29.1289897	Sidar Sokak
11449455981	40.9318336	29.1278220	Maltepe Belediyesi
11449455982	40.9339036	29.1259104	Yüzevler
11449455983	40.9354997	29.1236481	Maltepe Kaymakamlığı
11449455984	40.9376227	29.1208574	Doğuevler
11449455985	40.9402177	29.1166817	İdealtepe
11449455986	40.9431828	29.1135806	Elginkan İlkokulu
11449455987	40.9446663	29.1119711	Çınar
11449455988	40.9463379	29.1092996	Küçükyalı
11449455989	40.9454870	29.1053041	Küçükyalı Sahil
11449455990	40.9633510	29.0674391	Erenköy
11449799437	40.8815765	29.2131896	Posta Dağıtım Merkezi
11449799438	40.8895315	29.1859250	Egemenlik Bulvarı
11449799439	40.8892365	29.1819285	Üsküdar Caddesi
11449799440	40.8897627	29.1803567	Şehit Kemal Tosun
11449799441	40.8935340	29.1760638	Teknik Lise
11449799442	40.8991248	29.1697486	Atalar Marmaray
11449799443	40.9030172	29.1652425	Atalar Mahallesi
11449799444	40.9067017	29.1608664	Orhantepe Mahallesi
11449799445	40.9087724	29.1584457	Yücel Sitesi
11449799446	40.9102319	29.1567948	İstanbul Bölge Adliye Mahkemesi
11449799447	40.9125011	29.1536205	Cevizli
11449799448	40.9152152	29.1493128	Tugay Yolu
11449799449	40.9158613	29.1475064	Maltepe Kız Anadolu İmam Hatip Lisesi
11449799450	40.9178481	29.1434401	Orhangazi
11449799451	40.9190945	29.1407539	Esenyurt
11449799452	40.9199610	29.1389032	Maltepe Bağdat Caddesi
11449799453	40.9209885	29.1372241	Maltepe Meydan
11449799454	40.9270410	29.1297354	Kaptan Sokak
11449799455	40.9297960	29.1291279	Sidar Sokak
11449799456	40.9338883	29.1261493	Yüzevler
11449799457	40.9355788	29.1237903	Maltepe Kaymakamlığı
11449799458	40.9377509	29.1209525	Doğuevler
11449799459	40.9405839	29.1165926	İdealtepe
11449799460	40.9438527	29.1131459	Elginkan İlkokulu
11449799461	40.9454259	29.1115393	Çınar
11449799462	40.9490976	29.1047586	Çamoluk Sokak
11449799463	40.9474786	29.1033253	Eski Bağdat Caddesi
11451613079	40.8769339	29.2254996	Erol Kaya Caddesi
11462543658	40.8741764	29.2439847	Pendik
11471096050	41.0318584	29.1031272	Ümraniye Devlet Hastanesi Acil
11471096051	41.0341807	29.1009647	Ümraniye Eğitim ve Araştırma Hastanesi
11471096052	41.0330729	29.0967455	Elmalıkent
11471096053	41.0297157	29.0962138	Ümraniye Belediyesi
11471096054	41.0285558	29.0949672	Bağ Sokak
11471096055	41.0248407	29.1011739	Ümraniye
11471096056	41.0247284	29.1045126	Haldun Alagaş
11471096057	41.0209160	29.1246741	Ümraniye Engelliler Merkezi
11471096058	41.0198237	29.1243166	Çakmak Merkez Camii
11471096060	41.0126524	29.1282400	Şehit Murat Coşkunsu
11471096061	41.0099135	29.1278002	Şehit Murat Filik Parkı
11471096062	41.0075515	29.1286021	Şehit Mustafa Efendi Camii
11471096063	41.0065668	29.1311797	Şanlı Caddesi
11471096064	41.0016015	29.1398567	Kaşif Kalkavan Parkı
11471096065	40.9989659	29.1381857	18 Nolu Sağlık Merkezi
11471096066	40.9961065	29.1388240	Kumsal Sokak
11471096067	40.9965205	29.1364704	Özgür Sokak
11471096068	40.9965442	29.1337594	Viyana Sokak
11471103669	40.9956307	29.1297173	Erguvan Caddesi
11471103670	40.9934828	29.1278243	Ataşehir
11471330673	40.9682994	29.1063552	Halil Atamavcı İlkokulu
11471330674	40.9934324	29.1274904	Ataşehir
11471330675	40.9950062	29.1280945	Erguvan 0addesi
11471330676	40.9975992	29.1296975	Kadıköy Belediye Hayvan Barınağı
11471330677	40.9975944	29.1337057	Eryıldız
11471330678	40.9972776	29.1383560	Ataşehir İgdaş
11471330679	41.0007381	29.1401853	Tezcan Caddesi
11471330680	41.0062328	29.1312522	Şanlı Caddesi
11471330681	41.0073177	29.1285834	Şehit Mustafa Efendi Camii
11471330682	41.0119223	29.1280040	Şehit Murat Coşkunsu
11471330683	41.0253289	29.0854682	Santral
11471330684	41.0276296	29.0860469	Tantavi Köprüsü
11471330685	41.0307517	29.0887284	Şehit Sevgi Yeşilyurt
11471330686	41.0316268	29.0937448	Egemenlik Caddesi
11476748751	40.9670913	29.1210490	Vicdan
11476748752	40.9795305	29.1611937	Şehit Osman Yılmaz Anadolu İmam Hatip Lisesi
11476748753	40.9783399	29.1569678	Şehit Er Bülent Altınsoy
11476748754	40.9757287	29.1457777	Düzenli Sokak
11476748755	40.9753692	29.1434254	Uhud Camii
11476748756	40.9723751	29.1450790	Evren Caddesi
11476748757	40.9705677	29.1458300	Fırat Sokak
11476748758	40.9695389	29.1440396	Yasemin Sokak
11476748759	40.9683723	29.1413829	Başıbüyük Yolu
11476748760	40.9707185	29.1397363	Fındıklı Mahallesi
11476748761	40.9712846	29.1379832	Sude Yaren Uzunçavdar
11476748762	40.9713033	29.1359112	Ataman Caddesi
11476748763	40.9713190	29.1320501	Gazi Mustafa Kemal Caddesi
11476748764	40.9712896	29.1291748	İETT Blokları
11476748765	40.9710648	29.1266522	Yalın Sokak
11476748766	40.9700786	29.1245936	Menekşeci Sokak
11476748767	40.9681546	29.1229320	Fındıklı Mahallesi Muhtarlığı
11476748768	40.9685131	29.1196597	Paşabahçe Blokları
11476772744	41.0109638	28.5306691	Batıköy (E5)
11476772745	41.0104659	28.5303553	Batıköy (E5)
11476777069	40.9704882	29.1196074	Kavaklar Sokak
11476777070	40.9709914	29.1177754	İçerenköy Dörtyol
11476777071	40.9539417	29.1173376	Kadir Has Anadolu Lisesi
11476777072	40.9506685	29.1211789	Karayolları
11476777073	40.9493726	29.1169144	Rüştü Sarp Caddesi
11476777074	40.9480882	29.1140673	Küçükyalı Atatürk Caddesi
11476777075	40.9463905	29.1117565	Gümüşçü Sokak
11476777076	40.9494967	29.1050798	Bahar Sokak
11476777077	40.9516122	29.1018149	Altıntepe
11476777078	40.9544381	29.1004457	Emin Ali Paşa Caddesi
11476777079	40.9562612	29.0990764	Bostancı Gösteri Merkezi
11478848976	40.9545591	29.1007374	Emin Ali Paşa Caddesi
11478848977	40.9516606	29.1020143	Altıntepe
11478848978	40.9499174	29.1048124	Bahar Sokak
11478848979	40.9464733	29.1115796	Gümüşçü Sokak
11478848980	40.9481664	29.1138928	Küçükyalı Atatürk Caddesi
11478848981	40.9495873	29.1168975	Rüştü Sarp Caddesi
11478848982	40.9528623	29.1176247	Kadir Has Anadolu Lisesi
11478848983	40.9709016	29.1132040	Yahya Kemal Beyatlı Ortaokulu
11478848984	40.9711555	29.1176742	İçerenköy Dörtyol
11478848985	40.9706954	29.1197092	Kavaklar Sokak
11478848986	40.9686458	29.1198150	Paşabahçe Blokları
11478848987	40.9714378	29.1322860	Gazi Mustafa Kemal Caddesi
11478848988	40.9713966	29.1378479	Sude Yaren Uzunçavdar
11478848989	40.9753839	29.1432494	Uhud Camii
11478848990	40.9767985	29.1448542	Nar Çiçeği Sokak
11478848991	40.9784070	29.1568061	Şehit Er Bülent Altınsoy
11478848992	40.9801572	29.1614804	Şehit Osman Yılmaz Anadolu İmam Hatip Lisesi
11480675620	40.9276997	29.2099816	Yarenler
11480675621	40.9298161	29.2096687	Fatih Sultan Mehmet Caddesi
11480675622	40.9317878	29.2094137	Öz Barbaros
11480675623	40.9398188	29.2175132	Aydos Orman Parkı
11480675624	40.9364033	29.2197079	Uğur Mumcu Sitesi
11480675625	40.9346715	29.2196545	Güzelevler
11480675626	40.9173421	29.2230785	Yakacık Lisesi
11480675627	40.9188537	29.2190792	Yakakent Caddesi
11480675628	40.9183853	29.2158435	Atatürk Caddesi
11480675629	40.9178063	29.2118497	Soğanlık Mezarlığı
11480675630	40.9177287	29.2092261	Safa Camii
11480675631	40.9161526	29.2053921	Soğanlık
11480675632	40.9149620	29.2028460	Orta Mahallesi
11480675633	40.9160613	29.2002198	Ülkü Bora Ortaokulu
11480675634	40.9169740	29.1961300	Yahya Kemal Beyatlı Parkı
11480675635	40.9176604	29.1923115	Şehit Oktay Karakelle
11480675636	40.9156183	29.1918550	Yeni Mahalle
11480675637	40.9164087	29.1566966	Savaş Sokak
11480675638	40.9155871	29.1534313	Ceviz Aydaş
11480678129	40.9156238	29.1534044	Ceviz Aydaş
11480678130	40.9162969	29.1563084	Savaş Sokak
11480678131	40.9174344	29.1773316	Dr. Lütfi Kırdar Şehir Hastanesi
11480678132	40.9152791	29.1916445	Yeni Mahalle
11480678133	40.9178465	29.1922532	Şehit Oktay Karakelle
11480678134	40.9175149	29.1955228	Yahya Kemal Beyatlı Parkı
11480678135	40.9170712	29.1994039	Ülkü Bora Ortaokulu
11480678136	40.9170103	29.2026864	Millet Caddesi
11480678137	40.9173441	29.2053329	Soğanlık
11480678138	40.9178541	29.2089104	Safa Camii
11480678139	40.9179477	29.2117252	Soğanlık Mezarlığı
11480678140	40.9185022	29.2157833	Atatürk Caddesi
11480678141	40.9190090	29.2193263	Yakakent Caddesi
11480678142	40.9345727	29.2194176	Güzelevler
11480678143	40.9363419	29.2193742	Uğur Mumcu Sitesi
11480678144	40.9391834	29.2175998	Aydos Orman Parkı
11480678145	40.9318017	29.2095459	Öz Barbaros
11480678146	40.9295514	29.2096786	Fatih Sultan Mehmet Caddesi
11480678147	40.9279479	29.2098352	Yarenler
11480725621	41.0229321	29.0594438	Sarıkaya
11480725622	41.0225939	29.0592128	Sarıkaya
11480725623	41.0239363	29.0544885	Akşemsettin Sokak
11480725624	41.0213827	29.0419253	Şehit Erol Olçok
11480725628	41.0191866	29.0449675	Altunizade Cami
11480748992	41.0219297	29.0622275	Kısıklı
11480748993	41.0220932	29.0627683	Kısıklı
11480935522	41.0174961	29.0218412	Sokullu Mehmet Paşa İlkolulu
11480935523	41.0177190	29.0217699	Sokullu Mehmet Paşa İlkolulu
11480935524	41.0166862	29.0244832	Divitçiler Camii
11480935525	41.0165442	29.0244144	Divitçiler Camii
11480935526	41.0235194	29.0479104	Altunizade Köprüsü
11480935535	41.0111561	29.0382477	Validebağ
11480950611	40.9844947	29.0556972	Göztepe Prof. Dr Süleyman Yalçın Şehir Hastanesi
11480950612	40.9846403	29.0567817	Göztepe Prof. Dr Süleyman Yalçın Şehir Hastanesi
11480950614	40.9937805	29.0734016	Göztepe Köprüsü
11480950615	40.9934216	29.0738927	Göztepe Köprüsü
11483024351	40.9795452	29.1265161	İçerenköy Metro-Küçükbakkalköy Merkez Cami
11483024352	40.9792521	29.1300244	İETT Lojmanları
11483024353	41.0332060	29.0896706	Estergon Caddesi
11483061489	41.0328676	29.0898134	Estergon Caddesi
11483061490	41.0299757	29.0900769	Dispanser
11483544357	40.9811292	29.0901626	Sahrayıcedit Atatürk Caddesi
11483586634	41.0227931	29.0750195	Kavakbayırı
11483586635	41.0226144	29.0752422	Kavakbayırı
11484557596	40.9880640	29.1669110	Yeni Çamlıca
11484557597	40.9880026	29.1665815	Yeni Çamlıca
11484557598	40.9874377	29.1696419	Ferthatpaşa İsmek
11484557599	40.9866359	29.1724314	10. Sokak
11484557600	40.9859640	29.1747070	Yeditepe Caddesi
11484557601	40.9858490	29.1746420	Yeditepe Caddesi
11484557602	40.9859530	29.1765980	Kılıç Reis
11484557603	40.9858240	29.1765727	Kılıç Reis
11484557608	40.9851310	29.1869560	Akdeniz Caddesi
11484557609	40.9850180	29.1865460	Akdeniz Caddesi
11484557610	40.9843480	29.1910977	Seyid Nizam Caddesi
11484557611	40.9842300	29.1908350	Seyid Nizam Caddesi
11484557612	40.9830276	29.1925237	Atatürk Bulvarı
11484557613	40.9828380	29.1922700	Atatürk Bulvarı
11484572390	40.9876190	29.0730806	Anakent Koleji
11484572392	40.9850100	29.0658283	Göztepe Ağız ve Diş Sağlığı Merkezi
11484572394	40.9895925	29.0633443	Şehit Ersin Ozan
11484572395	40.9895289	29.0631182	Şehit Ersin Ozan
11486178456	41.0139033	29.0605299	Küçük Çamlıca
11486178457	41.0119641	29.0627225	Barış Manço Parkı
11486178458	41.0092671	29.0635436	Zahit Kotku
11486196697	41.0205740	29.0665941	Çamlıca Şehit Onur Ensar Ayanoğlu İlkokulu
11486617688	41.0379317	28.9930364	Teknik Üniversite
11486617689	41.0406051	28.9948477	Beşiktaş Stadyumu
11486617690	41.0410510	29.0015590	Mimar Sinan Üniversitesi
11486617691	41.0226085	29.0709895	Ferah Caddesi
11486617692	41.0141255	29.0754217	Çeşme
11486617693	41.0039028	29.0725286	Mobilyacılar Sitesi
11486617694	40.9947771	29.0740536	Libadiye Caddesi
11490970143	40.9986076	29.0736061	Bağkur Evleri
11490970144	41.0014557	29.0725923	Esin Sitesi
11490970145	41.0031743	29.0721551	Mobilyacılar Sitesi
11490970146	41.0112245	29.0747206	Kırklar
11490970147	41.0155652	29.0748949	Bulgurlu Caddesi
11490970148	41.0183257	29.0713665	Bulgurlu
11490970150	41.0419231	29.0065315	Deniz Müzesi
11490970151	41.0407012	29.0010973	Mimar Sinan Üniversitesi
11491158620	41.0150817	28.9408544	Oğuzhan
11491158621	41.0129699	28.9464935	Aksaray
11491158628	41.0130196	28.9395764	Fındıkzde
11491158629	41.0138394	28.9358815	Çapa
11491158634	41.0181771	28.9155935	Tekstil Meslek Lisesi
11491158635	41.0186641	28.9174826	Topkapı
11491158636	41.0190083	28.9175265	Cevizlibağ Köprüsü
11493840377	40.9813697	29.0871982	Ulaştırıcı Sokak
11493840378	40.9773089	29.0866246	Bayar Caddesi
11493840379	40.9761488	29.0893484	Ruh Sağlığı Hastanesi
11493840380	40.9661809	29.1038889	Yanyol
11493840381	40.9644953	29.1014227	Kocayol
11493840382	40.9620932	29.0995290	Mimoza
11493840383	40.9605037	29.0976883	Gazi Ethem Paşa
11493896578	40.9760142	29.0892763	Ruh Sağlığı Hastanesi
11493896579	40.9899016	29.0407399	2. Hatboyu Sokak
11493985821	40.9508433	29.1209428	Karayolları
11493985822	40.9517930	29.1225108	Alışveriş Merkezi
11493985823	40.9518299	29.1272503	Kırçiçeği Caddesi
11493985824	40.9515443	29.1298172	Marmara Üniversitesi
11493985825	40.9513215	29.1298909	Marmara Üniversitesi
11493985826	40.9517054	29.1272865	Kırçiçeği Caddesi
11493985827	40.9536116	29.1218477	Aydınevler
11493985828	40.9538101	29.1175739	Kadir Has Anadolu Lisesi
11493985829	40.9570304	29.1157879	Nizamiye
11493985830	40.9565331	29.1183883	Lojman Çıkışı
11493985831	40.9560064	29.1206400	1.Kısım
11493985832	40.9557882	29.1225524	2.Kısım
11493985833	40.9553126	29.1247465	3.Kısım
11493985834	40.9545923	29.1270156	5.Kısım
11493985835	40.9538347	29.1284436	Lojmanlar
11493985836	40.9533893	29.1254868	4.Kısım
11493985837	40.9547343	29.1205884	Küçük Yalı Lojmanları
11493985838	40.9559672	29.1186096	Lojman Çıkışı
11494001757	40.9569478	29.1157798	Nizamiye
11494001758	40.9536075	29.1179109	Kadir Has Anadolu Lisesi
11494001759	40.9537822	29.1218530	Aydınevler
11494001760	40.9516985	29.1228176	Alışveriş Merkezi
11494445912	41.0259273	29.0138157	Üsküdar Marmaray
11494446139	41.0087952	29.0119502	Harem Peronlar 2
11495848424	40.9578300	29.0961233	Bostancı
11495864123	40.9857194	29.1361901	Girne Caddesi
11495864124	40.9863815	29.1335428	Uydukent
11495864125	40.9873857	29.1337533	3.Cadde
11495864126	40.9962036	29.0998676	Selmanı Farisi Camii
11495864127	40.9949809	29.0974309	Murat Sokak
11495864128	40.9974810	29.0954564	Kelkit Sokak
11495864129	40.9988383	29.0938032	3004.Cadde
11495864130	40.9982746	29.0915354	Aşık Veysel Anadolu Lisesi
11495864131	40.9962148	29.0827659	Kadem Öğrenci Yurdu
11495864132	40.9972168	29.0818700	Öğretmen Evleri
11495864133	41.0051286	29.0825339	Merkez Camii
11495864134	41.0073303	29.0809567	Gül Sokak
11495864135	41.0118595	29.0791342	Abdullahbey Camii
11495864136	41.0136522	29.0792200	İhsan Erdemir Aile Sağlığı Merkezi
11495994839	41.0238401	29.0537404	Altunizade
11495994840	41.0162564	29.0782906	Birinci Sokak
11495994841	41.0133997	29.0792723	İhsan Erdemir Aile Sağlığı Merkezi
11495994842	41.0123847	29.0791419	Abdullahbey Camii
11495994843	41.0069179	29.0813249	Gül Sokak
11495994844	41.0051641	29.0826626	Merkez Camii
11495994845	41.0036196	29.0816997	Prof.Ali Nihat Tarlan
11495994846	41.0014810	29.0794775	Şehit Akın Sertçelik
11495994847	40.9989861	29.0798704	İhsan Kurşunoğlu Ortaokulu
11495994848	40.9974291	29.0819471	Öğretmen Evleri
11495994849	40.9960769	29.0830220	Kadem Öğrenci Yurdu
11495994850	40.9958413	29.0854890	Şehit Cahar Dudayev Caddesi
11495994851	40.9988495	29.0932935	3004.Cadde
11495994852	40.9977660	29.0954842	Kelkit Sokak
11495994853	40.9950765	29.0975670	Murat Sokak
11495994854	40.9910609	29.1027604	Adalet Sitesi
11495994855	40.9920434	29.1053226	Ülker Spor ve Etkinlik Salonu
11495994856	40.9926704	29.1161473	Ataşehir Bulvarı
11495994857	40.9873255	29.1339116	3.Cadde
11495994858	40.9865268	29.1335052	Uydukent
11495994859	40.9858909	29.1359108	Girne Caddesi
11499568873	40.9031744	29.1640851	Gonca Sokak
11499568875	40.8868752	29.1840354	Hükümet Caddesi
11499568876	40.8875160	29.1800965	Ata Sokak
11499568877	40.8905565	29.1770898	9 Palmiye Sitesi
11499568878	40.8942716	29.1745967	Sera Sokak
11499568879	40.8968754	29.1711889	Marmara Caddesi
11499568880	40.9012505	29.1660163	Yemeni Sokak
11499568881	40.9068081	29.1591471	Tekel Caddesi
11499568882	40.9091231	29.1511367	Orhangazi Caddesi
11499568883	40.9098082	29.1554940	Yalı 1 Nolu Aile Sağlığı Merkezi
11499568884	40.9108714	29.1556630	Cevizli İstasyon
11499568885	41.0665342	29.0114770	Köprülü Kavşak
11499615759	40.9112282	29.1556281	Cevizli İstasyon
11499615760	40.9068598	29.1592102	Tekel Caddesi
11499615761	40.9058807	29.1607833	Başak Sokak
11499615762	40.9034055	29.1639912	Gonca Sokak
11499615763	40.9018201	29.1657829	Yemeni Sokak
11499615764	40.8969646	29.1711795	Marmara Caddesi
11499615765	40.8946451	29.1743553	Sera Sokak
11499615766	40.8905494	29.1771790	9 Palmiye Sitesi
11499615767	40.8876001	29.1801354	Ata Sokak
11499615768	40.8871145	29.1840434	Hükümet Caddesi
11502401067	40.9866843	28.6109880	Rumeli Caddesi
11514094866	41.0166800	28.9752830	Eminönü Iskele
11514094867	40.9819730	28.8932100	Zeytinburnu
11514094868	41.0117730	28.7716540	Kanarya
11514147469	40.9760260	28.8511194	Ataköy Konakları
11514147470	41.0250290	28.7734240	Bezirganbahçe Toki
11514147471	41.0156040	28.9864300	Sarayburnu
11514147472	40.9889510	28.9228550	Yedikule Sahil
11514147473	40.9857860	28.7738690	Küçükçekmece Köprüsü
11514147474	41.0037310	28.9594370	Balıkçı Barınağı
11514147475	40.9976450	28.7697230	Manolya
